"switch","direction","distance","weight","switch_activation","test_num"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.33","43.03019943019944","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.34","43.194301994302","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.35","43.407122507122516","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.36","43.51481481481483","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.37","43.827635327635335","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.38","44.14558404558405","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.39","43.97891737891739","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.4","44.350712250712256","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.41","44.46353276353277","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.42","44.61737891737893","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.43","44.62507122507123","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.44","44.884045584045595","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.45","45.57378917378918","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.45","46.58148148148149","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.47","47.26353276353277","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.48","47.878917378917386","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.48","49.00199430199431","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.49","49.368660968660976","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.51","49.937891737891746","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.51","50.64301994301995","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.52","51.11994301994303","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.52","51.94045584045585","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.53","52.445584045584056","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.54","53.25327635327636","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.55","53.92250712250713","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.56","54.40968660968662","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.57","55.07378917378918","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.58","55.47122507122508","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.59","55.94814814814816","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.6","56.06096866096867","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.61","56.15071225071226","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.62","56.24558404558405","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.63","93.62250712250713","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.63","56.868660968660976","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.64","57.10712250712252","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.65","62.11481481481482","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.66","57.317378917378925","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.67","57.45327635327636","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.68","57.68404558404559","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.69","57.78148148148149","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.7","57.786609686609694","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.7","57.886609686609695","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.71","58.20199430199431","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.72","58.268660968660974","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.73","58.340455840455846","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.74","58.307122507122514","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.75","58.51481481481483","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.76","58.54301994301995","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.76","58.75327635327636","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.77","58.799430199430205","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.78","58.9866096866097","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.79","58.90199430199431","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.8","59.07122507122508","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.81","59.0866096866097","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.82","59.1968660968661","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.82","59.0866096866097","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.83","59.4891737891738","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.84","59.49686609686611","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.86","59.4891737891738","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.86","93.62250712250713","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.87","59.65840455840457","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.88","59.843019943019954","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.89","60.07378917378918","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.9","60.1968660968661","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.91","60.23019943019944","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.92","62.11481481481482","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.93","60.80199430199431","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.94","60.6917378917379","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.95","60.75327635327636","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.96","60.80199430199431","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.97","60.850712250712256","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.98","62.11481481481482","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.98","60.93276353276354","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.99","60.855840455840465","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3","61.07378917378918","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.01","61.05327635327636","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.02","61.16353276353277","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.03","61.20968660968662","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.04","61.309686609686615","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.04","61.47378917378918","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.05","61.51994301994303","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.06","61.56866096866098","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.07","61.786609686609694","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.08","61.68404558404559","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.08","61.68660968660969","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.09","61.845584045584054","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.1","61.807122507122514","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.11","62.04558404558406","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.12","62.00199430199431","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.13","62.14558404558405","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.14","63.427635327635336","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.14","62.21225071225072","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.15","62.337891737891745","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.16","62.10968660968662","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.17","62.44301994301995","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.18","62.48404558404559","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.19","62.77122507122508","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.19","62.66866096866098","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.2","62.6917378917379","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.21","62.76353276353277","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.22","62.884045584045595","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.24","62.9891737891738","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.24","63.16096866096867","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.25","63.03019943019944","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.26","63.17122507122508","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.27","63.13019943019944","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.28","67.36609686609687","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.29","63.414814814814825","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.3","63.343019943019954","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.3","63.51737891737893","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.31","63.68148148148149","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.32","63.68148148148149","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.33","63.65840455840457","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.34","63.6891737891738","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.35","63.70712250712251","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.36","63.789173789173795","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.37","63.96353276353277","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.38","64.00712250712252","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.39","93.62250712250713","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.39","64.18404558404559","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.4","64.20712250712252","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.41","64.45071225071226","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.42","64.56609686609687","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.43","64.62250712250713","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.44","64.53019943019945","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.45","72.61737891737893","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.46","64.8045584045584","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.47","64.74045584045585","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.48","64.8840455840456","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.49","64.9866096866097","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.5","64.83276353276354","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.51","65.08148148148149","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.51","65.06866096866098","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.52","65.21225071225072","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.53","65.27635327635329","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.54","65.33276353276354","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.54","65.42763532763533","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.55","65.4968660968661","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.56","65.69943019943021","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.57","65.81994301994303","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.58","68.0994301994302","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.58","94.61481481481482","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.59","123.80712250712251","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.59","126.60199430199431","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.59","99.02250712250714","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","83.17378917378919","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","73.27891737891738","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","73.42763532763533","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","65.22763532763534","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","65.04814814814816","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","65.17891737891739","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","65.02250712250714","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","65.23019943019943","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","65.45327635327637","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","65.494301994302","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","65.57122507122509","1","4"
